EQUIP_ID,EQUIP_NAME,TYPE,DEGREE
TMP00039876,刀闸0006,1708,3
TMP00013385,开关00213,1705,7
TMP00039099,母线XX,1710,5
TMP00010150,开关00034,1705,7
TMP00028480,馈线段XX,1702,2
TMP00036133,母线XX,1710,5
TMP00253695,开关00171,1720,0
TMP00006276,开关00008,1705,8
TMP00035667,配变1948,1703,1
TMP00279914,开关00105,1720,0
TMP00026667,馈线段XX,1702,2
TMP00004708,开关00017,1705,5
TMP00028781,馈线段XX,1702,2
TMP00009021,开关00042,1705,6
TMP00037853,母线XX,1710,2
TMP00041559,刀闸0043,1708,2
TMP00299086,开关00337,1720,0
TMP00044205,开关00238,1706,6
TMP00032441,用户0228,1719,1
TMP00031970,馈线段XX,1702,4
TMP00020718,馈线段XX,1702,2
TMP00006729,开关00052,1705,4
TMP00017159,馈线段XX,1702,3
TMP00018944,馈线段XX,1702,3
TMP00011946,开关00098,1705,0
TMP00044952,馈线段XX,1702,4
TMP00265746,开关00497,1720,0
TMP00030775,馈线段XX,1702,2
TMP00006104,开关00020,1705,7
TMP00036201,母线XX,1710,2
TMP00229831,开关00437,1720,0
TMP00008701,开关00025,1705,5
TMP00005794,开关00084,1705,8
TMP00318529,开关00034,1720,0
TMP00008136,开关00012,1705,10
TMP00022453,馈线段XX,1702,2
TMP00033391,用户1178,1719,1
TMP00044347,刀闸0111,1707,3
TMP00044644,馈线段XX,1702,4
TMP00042053,刀闸0030,1708,2
TMP00006565,开关00009,1705,2
TMP00020659,馈线段XX,1702,1
TMP00031918,馈线段XX,1702,1
TMP00017730,馈线段XX,1702,2
TMP00033144,用户0931,1719,1
TMP00021107,馈线段XX,1702,2
TMP00020667,馈线段XX,1702,2
TMP00007297,开关00199,1705,6
TMP00181666,开关00329,1720,0
TMP00178442,开关00357,1720,0
TMP00039537,母线XX,1710,2
TMP00027337,馈线段XX,1702,2
TMP00015825,开关00302,1705,8
TMP00144502,开关00082,1720,0
TMP00041188,刀闸0011,1708,8
TMP00043999,开关00085,1706,7
TMP00046068,开关00301,1706,3
TMP00033227,用户1014,1719,1
TMP00013245,开关00025,1705,8
TMP00005466,开关00043,1705,8
TMP00279859,开关00088,1720,0
TMP00017087,馈线段XX,1702,2
TMP00233721,开关00116,1720,0
TMP00296096,开关00512,1720,0
TMP00009834,开关00015,1705,8
TMP00012102,开关00149,1705,7
TMP00044461,刀闸0081,1708,7
TMP00031989,馈线段XX,1702,4
TMP00033933,配变0214,1703,1
TMP00029044,馈线段XX,1702,2
TMP00137589,开关00051,1720,0
TMP00318415,开关00271,1720,0
TMP00036287,母线XX,1710,9
TMP00319265,开关00357,1720,0
TMP00004677,开关00008,1705,24
TMP00043567,馈线段XX,1702,2
TMP00015799,开关00231,1705,6
TMP00035921,母线XX,1710,2
TMP00155690,开关00028,1720,0
TMP00039887,刀闸0001,1708,3
TMP00292179,开关00083,1720,0
TMP00024339,馈线段XX,1702,2
TMP00019421,馈线段XX,1702,2
TMP00318472,开关00185,1720,0
TMP00013866,开关00042,1705,8
TMP00008330,开关00054,1705,12
TMP00020746,馈线段XX,1702,3
TMP00254748,开关00060,1720,0
TMP00035522,配变1803,1703,1
TMP00037369,母线XX,1710,7
TMP00011633,开关00065,1705,8
TMP00028293,馈线段XX,1702,2
TMP00015871,开关00108,1705,7
TMP00025705,馈线段XX,1702,3
TMP00273599,开关00015,1720,0
TMP00016610,馈线段XX,1702,3
TMP00034871,配变1152,1703,1
TMP00318449,开关00211,1720,0
TMP00043435,刀闸0003,1708,1
TMP00019712,馈线段XX,1702,2
TMP00034309,配变0590,1703,1
TMP00019378,馈线段XX,1702,3
TMP00020856,馈线段XX,1702,2
TMP00010210,开关00032,1705,8
TMP00017879,馈线段XX,1702,2
TMP00004832,开关00022,1705,11
TMP00034720,配变1001,1703,2
TMP00010002,开关00077,1705,2
TMP00319349,开关00103,1720,0
TMP00020577,馈线段XX,1702,2
TMP00319374,开关00076,1720,0
TMP00004990,开关00146,1705,9
TMP00015950,馈线段XX,1702,2
TMP00030081,馈线段XX,1702,2
TMP00030458,馈线段XX,1702,3
TMP00028470,馈线段XX,1702,3
TMP00034921,配变1202,1703,1
TMP00248070,开关00179,1720,0
TMP00298985,开关00322,1720,0
TMP00038186,母线XX,1710,7
TMP00018180,馈线段XX,1702,3
TMP00038272,母线XX,1710,5
TMP00139772,开关00448,1720,0
TMP00023136,馈线段XX,1702,2
TMP00039961,刀闸0009,1708,3
TMP00022210,馈线段XX,1702,3
TMP00018825,馈线段XX,1702,3
TMP00028076,馈线段XX,1702,2
TMP00034251,配变0532,1703,1
TMP00023563,馈线段XX,1702,3
TMP00006852,开关00090,1705,10
TMP00034413,配变0694,1703,2
TMP00022179,馈线段XX,1702,4
TMP00027600,馈线段XX,1702,4
TMP00004943,开关00099,1705,9
TMP00277547,开关00065,1720,0
TMP00267736,开关00157,1720,0
TMP00026277,馈线段XX,1702,4
TMP00303863,开关00326,1720,0
TMP00033871,配变0152,1703,1
TMP00031402,馈线段XX,1702,3
TMP00045798,馈线段XX,1702,2
TMP00008646,开关00127,1705,8
TMP00009586,开关00113,1705,6
TMP00037489,母线XX,1710,2
TMP00040478,刀闸0012,1708,1
TMP00032409,用户0196,1719,1
TMP00014889,开关00045,1705,8
TMP00035174,配变1455,1703,1
TMP00025073,馈线段XX,1702,4
TMP00015668,开关00060,1705,2
TMP00013872,开关00048,1705,8
TMP00034353,配变0634,1703,2
TMP00030590,馈线段XX,1702,2
TMP00187955,开关00228,1720,0
TMP00010915,开关00169,1705,8
TMP00009678,开关00141,1705,7
TMP00032397,用户0184,1719,1
TMP00276382,开关00034,1720,0
TMP00005286,开关00151,1705,5
TMP00031400,馈线段XX,1702,2
TMP00008126,开关00002,1705,10
TMP00045475,馈线段XX,1702,2
TMP00318890,开关00372,1720,0
TMP00028423,馈线段XX,1702,2
TMP00007467,开关00039,1705,7
TMP00015133,开关00011,1705,1
TMP00163350,开关00081,1720,0
TMP00034219,配变0500,1703,1
TMP00276460,开关00038,1720,0
TMP00022343,馈线段XX,1702,3
TMP00005808,开关00091,1705,8
TMP00045124,馈线段XX,1702,4
TMP00018985,馈线段XX,1702,2
TMP00022187,馈线段XX,1702,3
TMP00019717,馈线段XX,1702,2
TMP00319280,开关00579,1720,0
TMP00031858,馈线段XX,1702,2
TMP00229474,开关00419,1720,0
TMP00006544,开关00004,1705,6
TMP00011374,开关00124,1705,6
TMP00025785,馈线段XX,1702,2
TMP00033891,配变0172,1703,1
TMP00044797,馈线段XX,1702,2
TMP00172312,开关00373,1720,0
TMP00045528,馈线段XX,1702,2
TMP00032144,馈线段XX,1702,2
TMP00014523,开关00141,1705,4
TMP00024230,馈线段XX,1702,2
TMP00006401,开关00033,1705,8
TMP00039237,母线XX,1710,0
TMP00006032,开关00003,1705,7
TMP00022206,馈线段XX,1702,3
TMP00026072,馈线段XX,1702,3
TMP00026318,馈线段XX,1702,4
TMP00014363,开关00047,1705,9
TMP00158953,开关00215,1720,0
TMP00004697,开关00006,1705,2
TMP00009081,开关00022,1705,5
TMP00007064,开关00052,1705,5
TMP00024438,馈线段XX,1702,2
TMP00031585,馈线段XX,1702,0
TMP00029511,馈线段XX,1702,4
TMP00028433,馈线段XX,1702,2
TMP00014175,开关00064,1705,6
TMP00009238,开关00078,1705,4
TMP00016530,馈线段XX,1702,2
TMP00011751,开关00013,1705,8
TMP00032208,馈线段XX,1702,4
TMP00023729,馈线段XX,1702,2
TMP00027341,馈线段XX,1702,2
TMP00028495,馈线段XX,1702,2
TMP00022062,馈线段XX,1702,3
TMP00034522,配变0803,1703,2
TMP00031048,馈线段XX,1702,2
TMP00226267,开关00036,1720,0
TMP00046147,馈线段XX,1702,3
TMP00005554,开关00007,1705,7
TMP00028795,馈线段XX,1702,3
TMP00011021,开关00180,1705,7
TMP00019531,馈线段XX,1702,2
TMP00019444,馈线段XX,1702,2
TMP00005767,开关00057,1705,6
TMP00035858,母线XX,1710,4
TMP00043245,刀闸0047,1708,2
TMP00319212,开关00472,1720,0
TMP00028735,馈线段XX,1702,2
TMP00022198,馈线段XX,1702,2
TMP00018433,馈线段XX,1702,2
TMP00144549,开关00088,1720,0
TMP00033853,配变0134,1703,1
TMP00021091,馈线段XX,1702,2
TMP00013965,开关00082,1705,7
TMP00026035,馈线段XX,1702,4
TMP00031660,馈线段XX,1702,2
TMP00006937,开关00175,1705,5
TMP00030526,馈线段XX,1702,2
TMP00010109,开关00241,1705,8
TMP00010250,开关00142,1705,6
TMP00019062,馈线段XX,1702,3
TMP00041746,刀闸0028,1708,2
TMP00166372,开关00232,1720,0
TMP00003975,开关00001,1705,2
TMP00260340,开关00183,1720,0
TMP00029016,馈线段XX,1702,2
TMP00038198,母线XX,1710,7
TMP00042604,刀闸0041,1708,2
TMP00030319,馈线段XX,1702,2
TMP00045993,开关00159,1706,3
TMP00010853,开关00016,1705,8
TMP00006221,开关00026,1705,6
TMP00015545,开关00238,1705,6
TMP00019526,馈线段XX,1702,2
TMP00028686,馈线段XX,1702,2
TMP00318425,开关00275,1720,0
TMP00027295,馈线段XX,1702,3
TMP00026804,馈线段XX,1702,2
TMP00011016,开关00175,1705,8
TMP00157795,开关00059,1720,0
TMP00006210,开关00024,1705,8
TMP00271774,开关00530,1720,0
TMP00021101,馈线段XX,1702,2
TMP00006445,开关00011,1705,6
TMP00018065,馈线段XX,1702,2
TMP00026522,馈线段XX,1702,3
TMP00017945,馈线段XX,1702,2
TMP00025879,馈线段XX,1702,4
TMP00004268,开关00018,1705,7
TMP00022606,馈线段XX,1702,3
TMP00031331,馈线段XX,1702,2
TMP00041810,刀闸0003,1708,2
TMP00172180,开关00365,1720,0
TMP00020936,馈线段XX,1702,2
TMP00039616,母线XX,1710,7
TMP00041451,刀闸0002,1708,1
TMP00034477,配变0758,1703,2
TMP00009788,开关00080,1705,4
TMP00232129,开关00206,1720,0
TMP00037254,母线XX,1710,2
TMP00318525,开关00566,1720,0
TMP00033172,用户0959,1719,1
TMP00041993,刀闸0005,1708,1
TMP00033605,用户1392,1719,1
TMP00041171,刀闸0005,1708,9
TMP00003767,开关00005,1705,8
TMP00040152,刀闸0006,1708,2
TMP00012661,开关00097,1705,7
TMP00031705,馈线段XX,1702,2
TMP00019761,馈线段XX,1702,3
TMP00005063,开关00009,1705,4
TMP00017895,馈线段XX,1702,3
TMP00039317,母线XX,1710,2
TMP00037439,母线XX,1710,7
TMP00032980,用户0767,1719,1
TMP00263850,开关00248,1720,0
TMP00032103,馈线段XX,1702,0
TMP00318417,开关00286,1720,0
TMP00026671,馈线段XX,1702,2
TMP00023282,馈线段XX,1702,3
TMP00318851,开关00384,1720,0
TMP00010233,开关00023,1705,8
TMP00035547,配变1828,1703,1
TMP00011220,开关00128,1705,5
TMP00019981,馈线段XX,1702,3
TMP00004160,开关00105,1705,6
TMP00006396,开关00028,1705,8
TMP00036682,母线XX,1710,5
TMP00020226,馈线段XX,1702,3
TMP00256093,开关00027,1720,0
TMP00007825,开关00029,1705,5
TMP00008028,开关00001,1705,8
TMP00010012,开关00087,1705,5
TMP00021736,馈线段XX,1702,2
TMP00031666,馈线段XX,1702,4
TMP00042722,刀闸0031,1708,1
TMP00004867,开关00023,1705,5
TMP00010967,开关00003,1705,8
TMP00022332,馈线段XX,1702,2
TMP00010572,开关00083,1705,6
TMP00230076,开关00341,1720,0
TMP00022437,馈线段XX,1702,2
TMP00039839,刀闸0007,1708,0
TMP00030763,馈线段XX,1702,2
TMP00024793,馈线段XX,1702,2
TMP00042196,刀闸0022,1708,1
TMP00022852,馈线段XX,1702,2
TMP00027713,馈线段XX,1702,2
TMP00014262,开关00081,1705,2
TMP00037569,母线XX,1710,0
TMP00022908,馈线段XX,1702,2
TMP00038355,母线XX,1710,7
TMP00034125,配变0406,1703,1
TMP00006386,开关00018,1705,7
TMP00158479,开关00109,1720,0
TMP00030491,馈线段XX,1702,2
TMP00016316,馈线段XX,1702,1
TMP00028672,馈线段XX,1702,2
TMP00007868,开关00118,1705,4
TMP00004270,开关00020,1705,7
TMP00021814,馈线段XX,1702,2
TMP00015007,开关00106,1705,3
TMP00012997,开关00035,1705,7
TMP00019503,馈线段XX,1702,4
TMP00011618,开关00122,1705,0
TMP00024488,馈线段XX,1702,3
TMP00028374,馈线段XX,1702,2
TMP00319031,开关00366,1720,0
TMP00045277,馈线段XX,1702,2
TMP00046539,配变2316,1703,1
TMP00010158,开关00064,1705,5
TMP00039545,母线XX,1710,7
TMP00005926,开关00004,1705,6
TMP00018238,馈线段XX,1702,3
TMP00022996,馈线段XX,1702,2
TMP00020006,馈线段XX,1702,2
TMP00031731,馈线段XX,1702,2
TMP00147452,开关00329,1720,0
TMP00023631,馈线段XX,1702,2
TMP00038452,母线XX,1710,4
TMP00009302,开关00082,1705,5
TMP00046400,配变2177,1703,1
TMP00022165,馈线段XX,1702,2
TMP00189862,开关00113,1720,0
TMP00026303,馈线段XX,1702,3
TMP00013693,开关00017,1705,10
TMP00007131,开关00048,1705,7
TMP00020588,馈线段XX,1702,2
TMP00318730,开关00117,1720,0
TMP00022064,馈线段XX,1702,4
TMP00038242,母线XX,1710,2
TMP00034093,配变0374,1703,1
TMP00020027,馈线段XX,1702,2
TMP00018156,馈线段XX,1702,2
TMP00004358,开关00072,1705,5
TMP00032385,用户0172,1719,1
TMP00015074,开关00128,1705,8
TMP00006155,开关00041,1705,4
TMP00009568,开关00015,1705,2
TMP00032731,用户0518,1719,1
TMP00039431,母线XX,1710,2
TMP00012047,开关00221,1705,8
TMP00215481,开关00134,1720,0
TMP00023089,馈线段XX,1702,2
TMP00031627,馈线段XX,1702,3
TMP00039453,母线XX,1710,0
TMP00037425,母线XX,1710,2
TMP00319391,开关00051,1720,0
TMP00006385,开关00017,1705,2
TMP00035884,母线XX,1710,5
TMP00154161,开关00131,1720,0
TMP00017588,馈线段XX,1702,0
TMP00007439,开关00055,1705,3
TMP00275200,开关00022,1720,0
TMP00318527,开关00021,1720,0
TMP00019838,馈线段XX,1702,2
TMP00027186,馈线段XX,1702,4
TMP00006870,开关00108,1705,6
TMP00014098,开关00185,1705,6
TMP00172310,开关00372,1720,0
TMP00023046,馈线段XX,1702,3
TMP00004922,开关00078,1705,5
TMP00042078,刀闸0053,1708,2
TMP00040957,刀闸0019,1708,3
TMP00018601,馈线段XX,1702,2
TMP00033910,配变0191,1703,1
TMP00005857,开关00086,1705,6
TMP00037980,母线XX,1710,5
TMP00011305,开关00261,1705,0
TMP00016114,馈线段XX,1702,2
TMP00023576,馈线段XX,1702,2
TMP00032983,用户0770,1719,1
TMP00016627,馈线段XX,1702,3
TMP00027023,馈线段XX,1702,2
TMP00009465,开关00023,1705,7
TMP00045336,馈线段XX,1702,4
TMP00020461,馈线段XX,1702,2
TMP00037486,母线XX,1710,2
TMP00018873,馈线段XX,1702,2
TMP00036594,母线XX,1710,4
TMP00004476,开关00001,1705,7
TMP00017072,馈线段XX,1702,2
TMP00157416,开关00040,1720,0
TMP00026482,馈线段XX,1702,4
TMP00007365,开关00005,1705,2
TMP00306423,开关00022,1720,0
TMP00154576,开关00171,1720,0
TMP00038376,母线XX,1710,2
TMP00008062,开关00110,1705,8
TMP00019842,馈线段XX,1702,2
TMP00021251,馈线段XX,1702,2
TMP00026184,馈线段XX,1702,4
TMP00037168,母线XX,1710,9
TMP00008211,开关00106,1705,13
TMP00189819,开关00105,1720,0
TMP00027413,馈线段XX,1702,3
TMP00015203,开关00151,1705,2
TMP00287580,开关00157,1720,0
TMP00227951,开关00282,1720,0
TMP00013564,开关00029,1705,8
TMP00025731,馈线段XX,1702,2
TMP00009818,开关00014,1705,7
TMP00264937,开关00035,1720,0
TMP00003841,开关00002,1705,2
TMP00019691,馈线段XX,1702,2
TMP00010025,开关00061,1705,9
TMP00014816,开关00229,1705,6
TMP00010433,开关00043,1705,2
TMP00318828,开关00458,1720,0
TMP00015618,开关00230,1705,14
TMP00024417,馈线段XX,1702,2
TMP00012795,开关00007,1705,7
TMP00033276,用户1063,1719,1
TMP00022898,馈线段XX,1702,2
TMP00014720,开关00037,1705,8
TMP00030838,馈线段XX,1702,3
TMP00026917,馈线段XX,1702,2
TMP00031701,馈线段XX,1702,3
TMP00031379,馈线段XX,1702,2
TMP00025659,馈线段XX,1702,2
TMP00038497,母线XX,1710,2
TMP00181544,开关00119,1720,0
TMP00006014,开关00029,1705,2
TMP00026937,馈线段XX,1702,2
TMP00040173,刀闸0027,1708,1
TMP00038393,母线XX,1710,2
TMP00037173,母线XX,1710,3
TMP00039560,母线XX,1710,7
TMP00135144,开关00126,1720,0
TMP00004618,开关00022,1705,6
TMP00164564,开关00098,1720,0
TMP00007879,开关00129,1705,5
TMP00130669,开关00171,1720,0
TMP00235006,开关00032,1720,0
TMP00249275,开关00067,1720,0
TMP00012189,开关00043,1705,8
TMP00013996,开关00075,1705,2
TMP00004223,开关00005,1705,6
TMP00026431,馈线段XX,1702,3
TMP00043846,杆塔XX,1714,0
TMP00022195,馈线段XX,1702,3
TMP00011010,开关00169,1705,8
TMP00044806,馈线段XX,1702,3
TMP00032920,用户0707,1719,2
TMP00023815,馈线段XX,1702,2
TMP00016213,馈线段XX,1702,2
TMP00254133,开关00221,1720,0
TMP00299154,开关00348,1720,0
TMP00008412,开关00070,1705,7
TMP00043111,刀闸0043,1708,1
TMP00041093,刀闸0027,1708,2
TMP00026767,馈线段XX,1702,2
TMP00298537,开关00243,1720,0
TMP00041961,刀闸0035,1708,11
TMP00014183,开关00072,1705,6
TMP00029487,馈线段XX,1702,2
TMP00031711,馈线段XX,1702,2
TMP00037592,母线XX,1710,0
TMP00038884,母线XX,1710,5
TMP00009804,开关00092,1705,8
TMP00013777,开关00090,1705,6
TMP00017594,馈线段XX,1702,3
TMP00019171,馈线段XX,1702,3
TMP00033148,用户0935,1719,1
TMP00044695,馈线段XX,1702,5
TMP00027862,馈线段XX,1702,3
TMP00319004,开关00349,1720,0
TMP00030694,馈线段XX,1702,4
TMP00304323,开关00422,1720,0
TMP00023103,馈线段XX,1702,2
TMP00003913,开关00021,1705,6
TMP00158926,开关00209,1720,0
TMP00304143,开关00378,1720,0
TMP00023598,馈线段XX,1702,2
TMP00004791,开关00032,1705,6
TMP00042046,刀闸0010,1708,3
TMP00013102,开关00016,1705,2
TMP00028599,馈线段XX,1702,2
TMP00318412,开关00416,1720,0
TMP00011411,开关00242,1705,10
TMP00012846,开关00142,1705,4
TMP00018463,馈线段XX,1702,2
TMP00022067,馈线段XX,1702,2
TMP00007240,开关00142,1705,8
TMP00040047,刀闸0002,1708,1
TMP00009635,开关00011,1705,7
TMP00005319,开关00084,1705,8
TMP00019324,馈线段XX,1702,2
TMP00045800,馈线段XX,1702,2
TMP00005890,开关00114,1705,6
TMP00020123,馈线段XX,1702,2
TMP00033387,用户1174,1719,1
TMP00035703,配变1984,1703,1
TMP00226070,开关00309,1720,0
TMP00013736,开关00049,1705,6
TMP00141013,开关00284,1720,0
TMP00014452,开关00069,1705,5
TMP00015716,开关00100,1705,8
TMP00034225,配变0506,1703,1
TMP00016946,馈线段XX,1702,2
TMP00036990,母线XX,1710,2
TMP00146639,开关00095,1720,0
TMP00041729,刀闸0027,1708,3
TMP00041033,刀闸0001,1708,2
TMP00027613,馈线段XX,1702,2
TMP00026590,馈线段XX,1702,2
TMP00031559,馈线段XX,1702,4
TMP00045697,馈线段XX,1702,2
TMP00015936,馈线段XX,1702,2
TMP00043160,刀闸0017,1708,2
TMP00017278,馈线段XX,1702,2
TMP00319260,开关00137,1720,0
TMP00014154,开关00043,1705,6
TMP00146415,开关00354,1720,0
TMP00019455,馈线段XX,1702,4
TMP00005222,开关00121,1705,8
TMP00023518,馈线段XX,1702,2
TMP00030286,馈线段XX,1702,2
TMP00014315,开关00027,1705,2
TMP00018075,馈线段XX,1702,2
TMP00044598,母线XX,1710,5
TMP00014580,开关00087,1705,8
TMP00014429,开关00047,1705,12
TMP00043556,馈线段XX,1702,2
TMP00035998,母线XX,1710,2
TMP00011691,开关00020,1705,1
TMP00012919,开关00019,1705,8
TMP00022213,馈线段XX,1702,3
TMP00022752,馈线段XX,1702,3
TMP00034938,配变1219,1703,1
TMP00227592,开关00236,1720,0
TMP00288524,开关00124,1720,0
TMP00041523,刀闸0015,1708,2
TMP00296327,开关00527,1720,0
TMP00029761,馈线段XX,1702,2
TMP00031912,馈线段XX,1702,3
TMP00044599,母线XX,1710,5
TMP00025334,馈线段XX,1702,2
TMP00029341,馈线段XX,1702,2
TMP00043946,开关00022,1705,5
TMP00246129,开关00130,1720,0
TMP00040098,刀闸0003,1708,2
TMP00290550,开关00015,1720,0
TMP00016178,馈线段XX,1702,2
TMP00006774,开关00012,1705,7
TMP00021791,馈线段XX,1702,2
TMP00014133,开关00022,1705,8
TMP00009493,开关00027,1705,7
TMP00235509,开关00064,1720,0
TMP00035366,配变1647,1703,1
TMP00021516,馈线段XX,1702,3
TMP00020900,馈线段XX,1702,2
TMP00004430,开关00013,1705,11
TMP00010758,开关00003,1705,4
TMP00019899,馈线段XX,1702,2
TMP00008194,开关00089,1705,10
TMP00039298,母线XX,1710,8
TMP00319323,开关00618,1720,0
TMP00008402,开关00112,1705,6
TMP00027545,馈线段XX,1702,2
TMP00029819,馈线段XX,1702,3
TMP00146198,开关00301,1720,0
TMP00030408,馈线段XX,1702,3
TMP00039007,母线XX,1710,0
TMP00032155,馈线段XX,1702,2
TMP00229769,开关00427,1720,0
TMP00009654,开关00011,1705,6
TMP00040434,刀闸0007,1708,1
TMP00009792,开关00008,1705,6
TMP00030483,馈线段XX,1702,3
TMP00033778,配变0059,1703,4
TMP00146026,开关00264,1720,0
TMP00209749,开关00095,1720,0
TMP00027914,馈线段XX,1702,2
TMP00020673,馈线段XX,1702,4
TMP00011123,开关00028,1705,7
TMP00030555,馈线段XX,1702,3
TMP00040428,刀闸0001,1708,3
TMP00289381,开关00061,1720,0
TMP00012845,开关00141,1705,5
TMP00024222,馈线段XX,1702,2
TMP00264061,开关00274,1720,0
TMP00027141,馈线段XX,1702,2
TMP00025297,馈线段XX,1702,2
TMP00319110,开关00557,1720,0
TMP00008575,开关00028,1705,10
TMP00024903,馈线段XX,1702,3
TMP00032865,用户0652,1719,1
TMP00046219,馈线段XX,1702,2
TMP00029746,馈线段XX,1702,2
TMP00043364,刀闸0042,1708,3
TMP00011436,开关00267,1705,6
TMP00029854,馈线段XX,1702,3
TMP00020720,馈线段XX,1702,4
TMP00043570,馈线段XX,1702,2
TMP00038456,母线XX,1710,5
TMP00023572,馈线段XX,1702,2
TMP00023378,馈线段XX,1702,3
TMP00040721,刀闸0005,1708,1
TMP00013207,开关00125,1705,7
TMP00229835,开关00438,1720,0
TMP00034372,配变0653,1703,2
TMP00021147,馈线段XX,1702,3
TMP00046234,馈线段XX,1702,3
